Time;Country Name;Country Code;cod_pais_ano;School enrollment, primary (% gross) ;Poverty headcount ratio at national poverty lines (% of population) ;Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population) ;Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ;Life expectancy at birth, total (years) ;deuda_hogares;diez_porc_mas_rico;uno_porc_mas_rico;Mobile cellular subscriptions (per 100 people) ;Secure Internet servers (per 1 million people) ;IDH
2016;Curacao;CUW;2016CUW;;;;;77.7195122;;;;115.8905198;2912.365969;
2016;Dominica;DMA;2016DMA;114.7266;;;;;;;;110.008835;5357.117815;
2016;Dominican Republic;DOM;2016DOM;110.2988;30.5;19.9;1.6;73.471;;;;83.75022036;93.28947638;
2016;El Salvador;SLV;2016SLV;99.80045;32.7;30.7;2.2;72.644;29.124151;;;151.6211797;52.07560623;
2016;Grenada;GRD;2016GRD;112.4979;;;;72.408;;;;107.9012525;281.151087;
2016;Guatemala;GTM;2016GTM;100.8123;;;;73.541;;;;110.1395181;36.18150088;
2016;Guyana;GUY;2016GUY;;;;;69.454;;;;75.79508095;31.11363477;
2016;Haiti;HTI;2016HTI;;;;;62.896;;;;60.0002583;4.520307713;
2016;Honduras;HND;2016HND;92.58469;60.9;50.4;16;74.701;;;;84.48900013;30.31023769;
2016;Jamaica;JAM;2016JAM;90.88122;;;;74.175;;;;112.4252814;121.8069546;
2016;Nicaragua;NIC;2016NIC;;24.9;;;73.86;22.659224;;;122.8671311;34.5813609;
2016;Panama;PAN;2016PAN;93.12198;22.1;14.6;2.2;77.964;;;;127.3636031;510.2700518;
2016;Puerto Rico;PRI;2016PRI;83.03671;;;;79.49497561;;;;99.05733105;419.78632;
2016;Suriname;SUR;2016SUR;115.547;;;;71.358;;;;142.8391115;139.8507315;
2016;Trinidad and Tobago;TTO;2016TTO;;;;;73.1;;;;157.223424;299.0786635;
2017;Brazil;BRA;2017BRA;115.4478;;21;4.8;75.456;27.268663;;;105.014207;1581.638554;
2017;Bolivia;BOL;2017BOL;97.55629;36.4;24.7;5.8;70.945;;;;97.94841441;109.5341724;
2017;Chile;CHL;2017CHL;101.4302;8.6;6.4;0.7;79.909;43.643397;;;124.5944777;7258.192401;
2017;Costa Rica;CRI;2017CRI;110.8335;20;9.7;1;79.914;31.67975;;;178.5944273;1161.424934;
2017;Ecuador;ECU;2017ECU;103.5349;21.5;23.2;3.2;76.584;;;;87.28679711;209.9448442;
2017;Colombia;COL;2017COL;114.9833;26.9;27.6;3.9;76.925;26.967547;;;127.2136962;462.9755924;
2017;Mexico;MEX;2017MEX;105.77;;;;74.947;16.041382;;;91.62670695;185.4824199;
2017;Peru;PER;2017PER;103.5196;21.7;23.9;3.4;76.286;15.360167;;;123.7597545;218.5769966;
2017;Paraguay;PRY;2017PRY;;26.4;18.6;1.2;73.992;;;;108.7550409;186.8339036;
2017;Argentina;ARG;2017ARG;109.7415;25.7;7.7;0.5;76.372;6.924828;;;140.8771235;1628.591391;
2017;Venezuela;VEN;2017VEN;97.15034;;;;72.246;;;;83.30482214;293.4971065;
2017;Uruguay;URY;2017URY;108.4594;7.9;2.9;0.1;77.632;;;;148.3299827;1103.692379;
2017;Antigua and Barbuda;ATG;2017ATG;103.669;;;;76.752;;;;192.819567;890.7425649;
2017;Aruba;ABW;2017ABW;;;;;76.01;;;;;977.5449386;
2017;Bahamas;BHS;2017BHS;;;;;73.554;;;;92.60913413;1508.797389;
2017;Barbados;BRB;2017BRB;97.76968;;;;78.981;;;;115.1391179;768.6045984;
2017;Belize;BLZ;2017BLZ;113.2306;;;;74.365;;;;63.72026431;8002.256706;
2017;British Virgin Islands;VGB;2017VGB;128.8253;;;;;;;;148.9096257;355546.5395;
2017;Cayman Islands;CYM;2017CYM;;;;;;;;;152.4975545;6058.502414;
2017;Cuba;CUB;2017CUB;100.4602;;;;78.662;;;;40.68858498;8.466161678;
2017;Curacao;CUW;2017CUW;;;;;78.01707317;;;;115.5478188;3165.287966;
2017;Dominica;DMA;2017DMA;;;;;;;;;105.2786252;6969.128719;
2017;Dominican Republic;DOM;2017DOM;107.7998;;;;73.689;;;;83.41139781;98.1629545;
2017;El Salvador;SLV;2017SLV;96.15064;29.2;29;1.9;72.872;29.350799;;;148.3697097;61.52042807;
2017;Grenada;GRD;2017GRD;111.4477;;;;72.388;;;;102.0771326;234.5004239;
2017;Guatemala;GTM;2017GTM;101.1949;;;;73.81;;;;118.1585424;68.28284777;
2017;Guyana;GUY;2017GUY;;;;;69.624;;;;82.97107151;32.24886839;
2017;Haiti;HTI;2017HTI;;;;;63.29;;;;57.41806456;4.552753022;
2017;Honduras;HND;2017HND;91.53496;64.3;52.6;17.2;74.898;;;;87.32089987;79.54172934;
2017;Jamaica;JAM;2017JAM;89.76785;;;;74.267;;;;105.8330321;137.2886619;
2017;Nicaragua;NIC;2017NIC;;;;;74.068;23.67622;;;128.1139122;122.3207105;
2017;Panama;PAN;2017PAN;94.38599;;14.1;2.5;78.149;;;;128.5729731;2151.325214;
2017;Puerto Rico;PRI;2017PRI;;;;;79.63453659;;;;107.1352326;283.0074337;
2017;Suriname;SUR;2017SUR;110.5575;;;;71.463;;;;139.5050973;201.5789769;
2017;Trinidad and Tobago;TTO;2017TTO;;;;;73.245;;;;146.7160721;290.4473178;
2018;Brazil;BRA;2018BRA;;;;;;28.240104;;;98.84349987;2036.384009;
2018;Bolivia;BOL;2018BOL;;34.6;;;;;;;100.8164084;130.1842257;
2018;Chile;CHL;2018CHL;;;;;;45.410184;;;134.4373213;8073.293196;
2018;Costa Rica;CRI;2018CRI;113.2943;21.1;;;;32.113388;;;169.9306983;1205.934824;
2018;Ecuador;ECU;2018ECU;;23.2;;;;;;;92.32327021;265.6231077;
2018;Colombia;COL;2018COL;114.5267;27;;;;26.909978;;;129.9086097;651.3364855;
2018;Mexico;MEX;2018MEX;;41.9;;;;16.046721;;;95.2316028;225.7454799;
2018;Peru;PER;2018PER;106.9451;20.5;;;;16.136798;;;;257.3364007;
2018;Paraguay;PRY;2018PRY;;;;;;;;;106.9525792;248.4160958;
2018;Argentina;ARG;2018ARG;;32;;;;6.6290666;;;132.0931513;1872.59091;
2018;Venezuela;VEN;2018VEN;;;;;;;;;71.76613811;275.5783257;
2018;Uruguay;URY;2018URY;;;;;;;;;149.9042265;1574.812737;
2018;Antigua and Barbuda;ATG;2018ATG;105.0213;;;;;;;;;841.2437945;
2018;Aruba;ABW;2018ABW;;;;;;;;;;1152.628844;
2018;Bahamas;BHS;2018BHS;;;;;;;;;98.95082681;2357.120631;
2018;Barbados;BRB;2018BRB;99.35135;;;;;;;;114.8914496;868.6824285;
2018;Belize;BLZ;2018BLZ;111.6969;;;;;;;;85.52696498;11595.76162;
2018;British Virgin Islands;VGB;2018VGB;;;;;;;;;134.0648279;330716.0593;
2018;Cayman Islands;CYM;2018CYM;;;;;;;;;;11531.14969;
2018;Cuba;CUB;2018CUB;101.9045;;;;;;;;47.39153727;16.05201842;
2018;Curacao;CUW;2018CUW;;;;;;;;;114.5239383;3784.821926;
2018;Dominica;DMA;2018DMA;;;;;;;;;105.7884817;6631.762653;
2018;Dominican Republic;DOM;2018DOM;;;;;;;;;84.10208352;121.6693257;
2018;El Salvador;SLV;2018SLV;;;;;;29.049361;;;146.9221022;90.6437011;
2018;Grenada;GRD;2018GRD;;;;;;;;;;323.0032121;
2018;Guatemala;GTM;2018GTM;101.9026;;;;;;;;118.6670871;74.56020351;
2018;Guyana;GUY;2018GUY;;;;;;;;;;47.49654687;
2018;Haiti;HTI;2018HTI;;;;;;;;;57.52891844;5.304240444;
2018;Honduras;HND;2018HND;;61.9;;;;;;;79.15031642;74.78470454;
2018;Jamaica;JAM;2018JAM;90.99539;;;;;;;;101.0265271;153.6702835;
2018;Nicaragua;NIC;2018NIC;;;;;;20.515926;;;115.0959067;69.29071212;
2018;Panama;PAN;2018PAN;;;;;;;;;137.0014238;2141.55422;
2018;Puerto Rico;PRI;2018PRI;;;;;;;;;109.563442;384.6451172;
2018;Suriname;SUR;2018SUR;108.8421;;;;;;;;130.604698;291.671224;
2018;Trinidad and Tobago;TTO;2018TTO;;;;;;;;;141.9293402;281.3237036;
2019;Brazil;BRA;2019BRA;;;;;;;;;;;
2019;Bolivia;BOL;2019BOL;;;;;;;;;;;
2019;Chile;CHL;2019CHL;;;;;;;;;;;
2019;Costa Rica;CRI;2019CRI;;;;;;;;;;;
2019;Ecuador;ECU;2019ECU;;;;;;;;;;;
2019;Colombia;COL;2019COL;;;;;;;;;;;
2019;Mexico;MEX;2019MEX;;;;;;;;;;;
2019;Peru;PER;2019PER;;;;;;;;;;;
2019;Paraguay;PRY;2019PRY;;;;;;;;;;;
2019;Argentina;ARG;2019ARG;;;;;;;;;;;
2019;Venezuela;VEN;2019VEN;;;;;;;;;;;
2019;Uruguay;URY;2019URY;;;;;;;;;;;
2019;Antigua and Barbuda;ATG;2019ATG;;;;;;;;;;;
2019;Aruba;ABW;2019ABW;;;;;;;;;;;
2019;Bahamas;BHS;2019BHS;;;;;;;;;;;
2019;Barbados;BRB;2019BRB;;;;;;;;;;;
2019;Belize;BLZ;2019BLZ;;;;;;;;;;;
2019;British Virgin Islands;VGB;2019VGB;;;;;;;;;;;
2019;Cayman Islands;CYM;2019CYM;;;;;;;;;;;
2019;Cuba;CUB;2019CUB;;;;;;;;;;;
2019;Curacao;CUW;2019CUW;;;;;;;;;;;
2019;Dominica;DMA;2019DMA;;;;;;;;;;;
2019;Dominican Republic;DOM;2019DOM;;;;;;;;;;;
2019;El Salvador;SLV;2019SLV;;;;;;;;;;;
2019;Grenada;GRD;2019GRD;;;;;;;;;;;
2019;Guatemala;GTM;2019GTM;;;;;;;;;;;
2019;Guyana;GUY;2019GUY;;;;;;;;;;;
2019;Haiti;HTI;2019HTI;;;;;;;;;;;
2019;Honduras;HND;2019HND;;;;;;;;;;;
2019;Jamaica;JAM;2019JAM;;;;;;;;;;;
2019;Nicaragua;NIC;2019NIC;;;;;;;;;;;
2019;Panama;PAN;2019PAN;;;;;;;;;;;
2019;Puerto Rico;PRI;2019PRI;;;;;;;;;;;
2019;Suriname;SUR;2019SUR;;;;;;;;;;;
2019;Trinidad and Tobago;TTO;2019TTO;;;;;;;;;;;
